contrast	rank	junction_id	gene	lsv	side	anchor	junction	chrom	start	end	strand	mean_lsv_total	psi_ctl	psi_mid	psi_treated	dpsi	dpsi_dedup	slope	test	p	padj	consistent	hit	psi_Hek_control_1	psi_Hek_control_2	psi_Hek_control_3	psi_CHX_dose_50ug_mL-1	psi_CHX_dose_50ug_mL-2	psi_CHX_dose_50ug_mL-3	n_Hek_control_1	n_Hek_control_2	n_Hek_control_3	n_CHX_dose_50ug_mL-1	n_CHX_dose_50ug_mL-2	n_CHX_dose_50ug_mL-3
chx_high		chr16:ATXN2L:s:28836122|16:28836122-28836727:+	ATXN2L	chr16:ATXN2L:s:28836122	s	28836122	16:28836122-28836727:+	16	28836122	28836727	+	119.7	0.685		0.386	-0.299	-0.222		welch	0.0723517777918881	0.3611199955864393	1	0	0.744	0.613	0.701	0.222	0.484	0.503	90	106	144	153	64	161
chx_high		chr7:SRRT:t:100884069|7:100882241-100884069:+	SRRT	chr7:SRRT:t:100884069	t	100884069	7:100882241-100884069:+	7	100882241	100884069	+	172.5	0.925		0.613	-0.313	-0.358		welch	0.10376522127082138	0.4094519542037817	1	0	0.944	0.908	0.93	0.838	0.548	0.5	215	292	257	80	73	118
chx_high		chr1:PABPC4:t:39570002|1:39570002-39571233:-	PABPC4	chr1:PABPC4:t:39570002	t	39570002	1:39570002-39571233:-	1	39570002	39571233	-	180.2	0.734		0.415	-0.319	-0.348		welch	0.05968641447770932	0.3112220183480562	1	0	0.701	0.577	0.905	0.475	0.235	0.482	127	215	221	160	136	222
chx_high		chr19:AKAP8:t:15368322|19:15368322-15370145:-	AKAP8	chr19:AKAP8:t:15368322	t	15368322	19:15368322-15370145:-	19	15368322	15370145	-	116.2	0.946		0.601	-0.345	-0.352		welch	0.006471603845421061	0.13579217745189653	1	0	0.909	0.977	0.94	0.671	0.529	0.625	99	131	84	85	138	160
chx_high		chr16:TMEM208:t:67228796|16:67228631-67228796:+	TMEM208	chr16:TMEM208:t:67228796	t	67228796	16:67228631-67228796:+	16	67228631	67228796	+	107.7	0.953		0.607	-0.346	-0.345		welch	0.16302512470761227	0.4830374393167784	1	0	0.966	0.897	0.973	0.784	0.794	0.376	116	78	149	102	68	133
chx_high		chr8:RPL8:t:144791307|8:144791307-144791370:-	RPL8	chr8:RPL8:t:144791307	t	144791307	8:144791307-144791370:-	8	144791307	144791370	-	236.2	0.923		0.562	-0.361	-0.316		welch	0.09915712052522288	0.4094519542037817	1	0	0.892	0.947	0.915	0.724	0.684	0.367	260	492	519	29	57	60
chx_high		chr20:NOP56:t:2656400|20:2656214-2656400:+	NOP56	chr20:NOP56:t:2656400	t	2656400	20:2656214-2656400:+	20	2656214	2656400	+	126.3	0.713		0.327	-0.386	-0.426		welch	0.007879851068004708	0.13579217745189653	1	0	0.802	0.612	0.743	0.26	0.279	0.439	126	152	144	100	122	114
chx_high		chr16:EIF3C:t:28723163|16:28715434-28723163:+	EIF3C	chr16:EIF3C:t:28723163	t	28723163	16:28715434-28723163:+	16	28715434	28723163	+	240.5	0.916		0.523	-0.394	-0.402		welch	0.0016044018997554926	0.09369707094572077	1	0	0.974	0.86	0.909	0.552	0.579	0.456	271	242	287	154	228	261
chx_high		chr19:CLASRP:t:45068419|19:45068054-45068419:+	CLASRP	chr19:CLASRP:t:45068419	t	45068419	19:45068054-45068419:+	19	45068054	45068419	+	339.3	0.739		0.274	-0.465	-0.47		welch	0.00014380398671536032	0.020995382060442606	1	0	0.699	0.718	0.777	0.29	0.225	0.292	176	202	292	472	360	534
chx_high		chr19:AKAP8L:s:15399301|19:15397855-15399301:-	AKAP8L	chr19:AKAP8L:s:15399301	s	15399301	19:15397855-15399301:-	19	15397855	15399301	-	101.8	0.643		0.176	-0.467	-0.483		welch	0.0003983172179957662	0.03323103647278964	1	0	0.692	0.653	0.598	0.165	0.146	0.202	65	49	82	139	103	173
